From File,To File,References,From Entities,To Entities
"/Users/andreseidenglanz/code/seminar/bigbluebutton/akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/GetUsersStatusCommand.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/response/XMLResponseConferenceListParser.java",5,2,3
"/Users/andreseidenglanz/code/seminar/bigbluebutton/akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/GetUsersStatusCommand.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/transport/message/EslMessage.java",3,2,2
"/Users/andreseidenglanz/code/seminar/bigbluebutton/akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/HoldUserCommand.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/FreeswitchCommand.java",5,3,4
"/Users/andreseidenglanz/code/seminar/bigbluebutton/akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/MuteUserCommand.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/FreeswitchCommand.java",5,3,4
"/Users/andreseidenglanz/code/seminar/bigbluebutton/akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/PlaySoundCommand.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/FreeswitchCommand.java",6,3,4
"/Users/andreseidenglanz/code/seminar/bigbluebutton/akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/RecordConferenceCommand.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/ConferenceEventListener.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/RecordConferenceCommand.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/FreeswitchCommand.java",6,3,4
"/Users/andreseidenglanz/code/seminar/bigbluebutton/akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/RecordConferenceCommand.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/transport/message/EslMessage.java",1,1,1
"/Users/andreseidenglanz/code/seminar/bigbluebutton/akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/StopSoundCommand.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/FreeswitchCommand.java",5,3,4
"/Users/andreseidenglanz/code/seminar/bigbluebutton/akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/TransferUserToMeetingCommand.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/FreeswitchCommand.java",6,3,4
"/Users/andreseidenglanz/code/seminar/bigbluebutton/akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/ConnectionManager.java","/Users/andreseidenglanz/code/seminar/bigbluebutton/akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/ConferenceEventListener.java",2,2,1
